"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","Gravel","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"90",2353,"Hexagrammos decagrammus",4228,6885,6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.58999991416931,0.55,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",309,"2004-10-20T00:00:00.000Z",NA,NA,NA,4032
"91",2354,"Hexagrammos lagocephalus",4229,9021,9021,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",9021,"hunting macrofauna (predator)",9021,3.67,0.253,3.69,0.4,"Troph of juv./adults from 2 studies.",9021,3.49,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Commonly found in shallow rocky areas, especially on exposed coasts (Ref. 2850).  Often captured by shore fishers (Ref. 2850).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-03-20T00:00:00.000Z",309,"2007-05-09T00:00:00.000Z",711,"2001-05-10T00:00:00.000Z",NA,4033
"92",9358,"Hexagrammos otakii",6918,57119,56039,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",57119,"hunting macrofauna (predator)",57119,3.8,0.33,3.73,0.550000011920929,"Troph of juv./adults from 1 study.",57119,3.79,0.58,"Trophic level estimated from a number of food items using a randomized resampling routine.",12622,"Occurs in rocky coastal areas; often gather around artificial reefs.  Feeds mainly on benthic crustaceans (Ref. 57719).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2006-03-14T00:00:00.000Z",309,"2006-08-03T00:00:00.000Z",NA,NA,NA,6598
"93",2355,"Hexagrammos stelleri",4231,2850,2850,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"variable",74984,NA,NA,NA,NA,NA,NA,3.33,0.41,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and zoobenthos (Ref. 6885).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-20T00:00:00.000Z",1287,"2008-04-03T00:00:00.000Z",NA,NA,NA,4035
"94",2384,"Icelinus borealis",4295,4925,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4925,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.6,0.59,"Tentative trophic level derived from 1 + troph of a single food item",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",NA,"1997-04-07T00:00:00.000Z",NA,NA,NA,4099
"95",2385,"Icelinus filamentosus",4298,6885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.45,0.56,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",NA,"1997-04-07T00:00:00.000Z",NA,NA,NA,4102
"96",8960,"Icelinus quadriseriatus",4301,2850,2850,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",54094,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.4,0.49,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs on soft bottom.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2005-04-26T00:00:00.000Z",NA,"2013-11-14T00:00:00.000Z",NA,NA,NA,4105
"97",8421,"Iluocoetes fimbriatus",13224,47657,11954,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found from the intertidal zone and brackish areas out to about 600 m (Ref. 11954).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2004-04-15T00:00:00.000Z",309,"2008-03-18T00:00:00.000Z",NA,NA,NA,12894
"98",10738,"Inegocia harrisii",11101,75154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2008-11-12T00:00:00.000Z",NA,"2013-11-15T00:00:00.000Z",NA,NA,NA,10778
"99",5191,"Inegocia japonica",10658,26908,26908,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",26908,"hunting macrofauna (predator)",NA,3.69,0.4,3.54,0.49,"Troph of juv./adults from 1 study.",26908,3.71,0.62,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).  Feeds mainly on shrimps, crabs and fishes (Ref. 26908).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1998-07-06T00:00:00.000Z",1472,"2008-11-12T00:00:00.000Z",NA,NA,NA,10335
"100",8113,"Lepidotrigla abyssalis",19095,42247,42247,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0.3,"Tentative trophic level derived from 1 + troph of a single food item",NA,"A carnivore.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2003-09-15T00:00:00.000Z",NA,"2003-09-15T00:00:00.000Z",NA,NA,NA,24016
"101",10106,"Lepidotrigla alata",19093,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",NA,"2007-09-05T00:00:00.000Z",NA,NA,NA,24014
"102",1330,"Lepidotrigla cavillone",1918,27098,27098,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",27098,"selective plankton feeding",NA,3.33,0.152,NA,NA,"Troph of juv./adults from 6 studies.",41964,3.41,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-18T00:00:00.000Z",NA,"1999-09-18T00:00:00.000Z",NA,NA,NA,1722
"103",5138,"Lepidotrigla dieuzeidei",10509,3687,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4697,"hunting macrofauna (predator)",4697,NA,NA,NA,NA,NA,NA,3.66,0.52,"Trophic level estimated from a number of food items using a randomized resampling routine.",12692,"Inhabits sandy and muddy bottoms (Ref. 3699). Feeds on crustaceans, mainly amphipods.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-12-17T00:00:00.000Z",NA,"2000-12-17T00:00:00.000Z",NA,NA,NA,10186
"104",8502,"Lepidotrigla papilio",14161,46412,46412,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",46412,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,46412,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2004-05-26T00:00:00.000Z",1472,"2008-11-12T00:00:00.000Z",NA,NA,NA,14324
"105",2413,"Leptagonus decagonus",4350,4700,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4700,"variable",4700,NA,NA,NA,NA,NA,NA,3.21,0.36,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits muddy bottoms at temperatures of 4.4 to -1.7 °C. Feeds on pelagic and benthic crustaceans and polychaetes.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-06T00:00:00.000Z",574,"2001-01-10T00:00:00.000Z",574,"2001-01-10T00:00:00.000Z",NA,4154
"106",2261,"Leptoclinus maculatus",3984,10571,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",10571,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,75133,3.28,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits sandy bottoms (Ref. 2850); mud to pebble bottom, usually in less than 170 meters (Ref. 51666).  Benthic (Ref. 58426).  Feeds on polychaetes and crustaceans (Ref. 10571).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",1287,"2008-04-15T00:00:00.000Z",NA,NA,NA,3788
"107",2391,"Leptocottus armatus",4308,9730,9730,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",9730,"variable",9730,NA,NA,3.46,0.52,NA,13788,3.68,0.64,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-01T00:00:00.000Z",2,"2015-03-23T00:00:00.000Z",NA,NA,NA,4112
"108",10730,"Liocranium praepositum",11080,75154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2008-11-11T00:00:00.000Z",NA,"2013-11-15T00:00:00.000Z",NA,NA,NA,10757
"109",2426,"Liparis atlanticus",4382,37512,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",58426,"hunting macrofauna (predator)",58426,3.28,0.53,NA,NA,"Troph of juv./adults from 1 study.",37512,3.28,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Known from tide pool areas to subtidal; usually 2 meters or less, rarely to 90 meters (Ref. 51661).  Benthic; feeds on crustaceans and worms (Ref. 58426).  Parasites of the species include cestodes, trematodes, acanthocephalans, nematodes, protozoans and copepods (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,711,"2001-06-22T00:00:00.000Z",1472,"2007-08-01T00:00:00.000Z",NA,NA,NA,4186
"110",6415,"Liparis fabricii",14737,4702,4702,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4702,"hunting macrofauna (predator)",58426,NA,NA,NA,NA,NA,NA,3.33,0.42,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Epibenthic (Ref. 58426).  Feeds on benthic, pelagic crustaceans (Ref. 4702), and worms (Ref. 58426).  It is preyed upon by Atlantic cod, tern, seal and murres (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-23T00:00:00.000Z",1472,"2007-08-01T00:00:00.000Z",NA,NA,NA,15490
"111",2429,"Liparis fucensis",4389,6885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,NA,NA,NA,NA,NA,NA,NA,NA,3.55,0.55,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",NA,"1997-04-07T00:00:00.000Z",NA,NA,NA,4193
"112",1051,"Liparis liparis",1397,4702,4702,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4702,"hunting macrofauna (predator)",4702,NA,NA,NA,NA,NA,NA,3.59,0.58,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs from the subtidal zone to less than 300 m. Feeds primarily on crustaceans, occasionally fishes and polychaetes.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1996-11-28T00:00:00.000Z",574,"2001-01-10T00:00:00.000Z",574,"2001-01-10T00:00:00.000Z",NA,1378
"113",1052,"Liparis montagui",1398,5204,5204,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",5204,"hunting macrofauna (predator)",5204,NA,NA,NA,NA,NA,NA,3.45,0.57,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs from intertidal to 30 m, often under stones or clinging to algae. Feeds primarily on crustaceans, intertidally - gammarid amphipods, subtidally - shrimps and small crabs.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-23T00:00:00.000Z",NA,"2000-10-23T00:00:00.000Z",NA,NA,NA,1379
"114",9400,"Liparis ochotensis",19168,NA,559,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,0.45,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2006-03-24T00:00:00.000Z",NA,"2006-03-24T00:00:00.000Z",NA,NA,NA,24113
"115",2430,"Liparis pulchellus",4394,6885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,NA,NA,NA,NA,NA,NA,NA,NA,3.62,0.56,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",NA,"1997-04-07T00:00:00.000Z",NA,NA,NA,4198
"116",2431,"Liparis rutteri",4395,6885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"selective plankton feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-07T00:00:00.000Z",NA,"2004-10-14T00:00:00.000Z",NA,NA,NA,4199
"117",9754,"Liparis tunicatus",4396,58426,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",58426,"hunting macrofauna (predator)",58426,NA,NA,NA,NA,NA,NA,3.5,0.5,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Commonly lives in large clusters of kelp (Ref. 7251).  Benthic; feeds on crustaceans (Ref. 58426).  It is preyed upon by seals, harp and grey seals.  Parasite found from the gills was a copepod, <i>Haemobaphes cyclopterina</i> (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2007-07-10T00:00:00.000Z",1472,"2013-11-14T00:00:00.000Z",NA,NA,NA,4200
"118",2260,"Lumpenella longirostris",3981,6885,6885,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"selective plankton feeding",NA,3.1,0.24,NA,NA,"Troph of juv./adults from 1 study.",75088,3,0,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Juveniles were found eating copepods almost exclusively (Ref. 6885).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-11T00:00:00.000Z",1287,"2008-04-10T00:00:00.000Z",NA,NA,NA,3785
"119",1053,"Lumpenus lampretaeformis",1399,12224,12224,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12224,"hunting macrofauna (predator)",12224,NA,NA,NA,NA,NA,NA,3.59,0.48,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Lives in Y-shaped tubes in the mud in 50-200 m depth (Ref.35388).  Benthic (Ref. 58426).  Feeds on small crustaceans, mollusks, brittle stars and worms (Ref. 5204).  Preyed upon by cod, pollock, small starfish and molluscs.  Parasite of the species is known to be a copepod, <i>Haemobaphes cyclopterina</i> found on the gills (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,-1,"sometimes","juveniles and adults",86779,NA,"Burrows in soft bottoms of sublittoral waters (Ref. 86779). Spawning possibly occurring in 2 river estuaries along the central coast of Maine; successfully breeds in the southern part of the range in the Gulf of Maine; based on larval catch from January-April, with peak catch in March (Ref. 86779).",0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1996-11-28T00:00:00.000Z",2374,"2014-02-21T00:00:00.000Z",NA,NA,NA,1380
